run_id,run_date,project_id,data_scientist_id,mlr_dataset,feature_set,split,tuned,setup,best,holdout_acc,metrics_dict,accuracy,roc_auc,recall,precision,f1,kappa,mcc
68f4d838-aa9a-4dcf-8ff7-df5cba5c9e99,02/02/2023 06:58,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,TRUE,68f4d838-aa9a-4dcf-8ff7-df5cba5c9e99 101 - use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=6366, verbose=0, warm_start=False)",0.81,"{'accuracy': 0.7137, 'roc_auc': 0.7777, 'recall': 0.8732, 'precision': 0.7346, 'f1': 0.7843, 'kappa': 0.3628, 'mcc': 0.3966}",0.7137,0.7777,0.8732,0.7346,0.7843,0.3628,0.3966
ef927021-05ac-41d8-b0f6-117a31c674e4,02/02/2023 06:58,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.94,TRUE,ef927021-05ac-41d8-b0f6-117a31c674e4 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=2182)",0.9,"{'accuracy': 0.8396, 'roc_auc': 0.9206, 'recall': 0.8931, 'precision': 0.8588, 'f1': 0.8703, 'kappa': 0.6557, 'mcc': 0.674}",0.8396,0.9206,0.8931,0.8588,0.8703,0.6557,0.674
e484e67c-808b-4547-aa0d-11a4fe736598,02/02/2023 06:59,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,FALSE,e484e67c-808b-4547-aa0d-11a4fe736598 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=5273, verbose=0, warm_start=False)",0.56,"{'accuracy': 0.7286, 'roc_auc': 0.8028, 'recall': 0.8625, 'precision': 0.7452, 'f1': 0.7888, 'kappa': 0.4248, 'mcc': 0.4439}",0.7286,0.8028,0.8625,0.7452,0.7888,0.4248,0.4439
d96acffb-0054-413f-ab13-1fd425883121,02/02/2023 06:59,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.9,TRUE,d96acffb-0054-413f-ab13-1fd425883121 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=3678)",0.88,"{'accuracy': 0.8648, 'roc_auc': 0.9104, 'recall': 0.9375, 'precision': 0.8619, 'f1': 0.8944, 'kappa': 0.7077, 'mcc': 0.7245}",0.8648,0.9104,0.9375,0.8619,0.8944,0.7077,0.7245
e7e8d713-8451-44e3-bab7-6bdde83e6f12,02/02/2023 06:59,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.95,FALSE,e7e8d713-8451-44e3-bab7-6bdde83e6f12 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=4677, verbose=0, warm_start=False)",0.75,"{'accuracy': 0.75, 'roc_auc': 0.777, 'recall': 0.8903, 'precision': 0.7446, 'f1': 0.8058, 'kappa': 0.4552, 'mcc': 0.4891}",0.75,0.777,0.8903,0.7446,0.8058,0.4552,0.4891
f1625fbc-f6c2-4aec-99ad-b795eebe1d1d,06/02/2023 18:00,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.95,TRUE,f1625fbc-f6c2-4aec-99ad-b795eebe1d1d 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=None, booster='gbtree', callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=-1, num_parallel_tree=None,
              objective='binary:logistic', predictor=None, ...)",0.75,"{'accuracy': 0.8929, 'roc_auc': 0.9404, 'recall': 0.9139, 'precision': 0.9013, 'f1': 0.906, 'kappa': 0.7794, 'mcc': 0.7833}",0.8929,0.9404,0.9139,0.9013,0.906,0.7794,0.7833
04fe49fd-315c-47c0-9143-64c823ab6090,06/02/2023 18:13,1,1,./datasets/mlr.csv,ALL,0.9,TRUE,04fe49fd-315c-47c0-9143-64c823ab6090 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=5817)",0.62,"{'accuracy': 0.6621, 'roc_auc': 0.654, 'recall': 0.7321, 'precision': 0.7289, 'f1': 0.7143, 'kappa': 0.2962, 'mcc': 0.3159}",0.6621,0.654,0.7321,0.7289,0.7143,0.2962,0.3159
e7af4722-eb34-459d-9dab-04f4e47c03e5,06/02/2023 18:13,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.9,FALSE,e7af4722-eb34-459d-9dab-04f4e47c03e5 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=5169, verbose=0, warm_start=False)",0.75,"{'accuracy': 0.8714, 'roc_auc': 0.936, 'recall': 0.9875, 'precision': 0.8408, 'f1': 0.9054, 'kappa': 0.7085, 'mcc': 0.7414}",0.8714,0.936,0.9875,0.8408,0.9054,0.7085,0.7414
1d5f40c3-9bd8-4957-b6d0-de51684abee1,06/02/2023 18:33,1,1,./datasets/mlr.csv,ALL,0.9,TRUE,1d5f40c3-9bd8-4957-b6d0-de51684abee1 101 - use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=3741, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.5,"{'accuracy': 0.6681, 'roc_auc': 0.7324, 'recall': 0.6786, 'precision': 0.7167, 'f1': 0.6915, 'kappa': 0.3373, 'mcc': 0.3367}",0.6681,0.7324,0.6786,0.7167,0.6915,0.3373,0.3367
6ad1f318-678b-4205-a835-6e28db1eb2b0,06/02/2023 18:44,1,1,./datasets/mlr.csv,ALL,0.95,TRUE,6ad1f318-678b-4205-a835-6e28db1eb2b0 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=8206, verbose=0, warm_start=False)",0.62,"{'accuracy': 0.6357, 'roc_auc': 0.67, 'recall': 0.8694, 'precision': 0.6473, 'f1': 0.738, 'kappa': 0.165, 'mcc': 0.2092}",0.6357,0.67,0.8694,0.6473,0.738,0.165,0.2092
cfa214c4-2e0b-4d6c-b022-eb9dd3e60136,06/02/2023 18:45,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.9,TRUE,cfa214c4-2e0b-4d6c-b022-eb9dd3e60136 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=None, booster='gbtree', callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=-1, num_parallel_tree=None,
              objective='binary:logistic', predictor=None, ...)",0.62,"{'accuracy': 0.8659, 'roc_auc': 0.9361, 'recall': 0.9042, 'precision': 0.8931, 'f1': 0.8905, 'kappa': 0.7177, 'mcc': 0.7361}",0.8659,0.9361,0.9042,0.8931,0.8905,0.7177,0.7361
f3a9c078-6cf7-4b53-b532-d12e7b3dc263,06/02/2023 18:46,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.85,TRUE,f3a9c078-6cf7-4b53-b532-d12e7b3dc263 101 - use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=4414, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.48,"{'accuracy': 0.7288, 'roc_auc': 0.7872, 'recall': 0.7857, 'precision': 0.793, 'f1': 0.7797, 'kappa': 0.4199, 'mcc': 0.4455}",0.7288,0.7872,0.7857,0.793,0.7797,0.4199,0.4455
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
