run_id,run_date,project_id,data_scientist_id,mlr_dataset,feature_set,split,tuned,setup,best,holdout_acc,metrics_dict,accuracy,roc_auc,recall,precision,f1,kappa,mcc
98f9ac56-41ea-4d40-ab2c-58051d8f1fc5,11/01/2023 19:37,1,1,./datasets/mlr.csv,ALL,0.92,TRUE,98f9ac56-41ea-4d40-ab2c-58051d8f1fc5: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6474, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.77,"{'accuracy': 0.6456, 'roc_auc': 0.6238, 'recall': 0.7161, 'precision': 0.6803, 'f1': 0.6939, 'kappa': 0.2716, 'mcc': 0.2788}",0.6456,0.6238,0.7161,0.6803,0.6939,0.2716,0.2788
bcb02151-d9cf-4762-9506-3a5d518d64ea,11/01/2023 19:50,1,1,./datasets/mlr.csv,ALL,0.95,TRUE,bcb02151-d9cf-4762-9506-3a5d518d64ea: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",1,"{'accuracy': 0.65, 'roc_auc': 0.6572, 'recall': 0.8, 'precision': 0.6924, 'f1': 0.7374, 'kappa': 0.2136, 'mcc': 0.2191}",0.65,0.6572,0.8,0.6924,0.7374,0.2136,0.2191
cf55712f-8885-4659-8c3c-42a228ee7ea6,11/01/2023 19:57,1,1,./datasets/mlr.csv,ALL,0.95,FALSE,cf55712f-8885-4659-8c3c-42a228ee7ea6: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.5,"{'accuracy': 0.7214, 'roc_auc': 0.7131, 'recall': 0.8764, 'precision': 0.7211, 'f1': 0.7879, 'kappa': 0.3843, 'mcc': 0.4138}",0.7214,0.7131,0.8764,0.7211,0.7879,0.3843,0.4138
e3e53648-2840-427e-9859-ddbbb741ce0e,11/01/2023 20:04,1,1,./datasets/mlr.csv,ALL,0.9,FALSE,e3e53648-2840-427e-9859-ddbbb741ce0e: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=1004, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.88,"{'accuracy': 0.6242, 'roc_auc': 0.6501, 'recall': 0.6911, 'precision': 0.6662, 'f1': 0.6729, 'kappa': 0.2326, 'mcc': 0.2317}",0.6242,0.6501,0.6911,0.6662,0.6729,0.2326,0.2317
1a7d92bf-94e8-4b78-ae81-9dc48fb9fda8,11/01/2023 20:18,1,1,./datasets/mlr.csv,ALL,0.9,TRUE,1a7d92bf-94e8-4b78-ae81-9dc48fb9fda8: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.69,"{'accuracy': 0.7286, 'roc_auc': 0.7867, 'recall': 0.8161, 'precision': 0.7624, 'f1': 0.7735, 'kappa': 0.4297, 'mcc': 0.458}",0.7286,0.7867,0.8161,0.7624,0.7735,0.4297,0.458
e218cd1f-9eda-4cab-9695-f9237fb0ee2f,11/01/2023 20:28,1,1,./datasets/mlr.csv,ALL,0.92,TRUE,e218cd1f-9eda-4cab-9695-f9237fb0ee2f: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=3506, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.62,"{'accuracy': 0.6659, 'roc_auc': 0.6917, 'recall': 0.7375, 'precision': 0.715, 'f1': 0.7208, 'kappa': 0.3057, 'mcc': 0.3136}",0.6659,0.6917,0.7375,0.715,0.7208,0.3057,0.3136
ee0179e8-ff25-4dc6-b406-207bc7012fa9,11/01/2023 20:42,1,1,./datasets/10_NIH_GER_HIGH_DUPLICATES_0.95_REMOVED_CORR_PEARSON_0.8_MLR.csv,ALL,0.85,TRUE,ee0179e8-ff25-4dc6-b406-207bc7012fa9: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6826, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.64,"{'accuracy': 0.7032, 'roc_auc': 0.7283, 'recall': 0.7768, 'precision': 0.7389, 'f1': 0.7479, 'kappa': 0.3826, 'mcc': 0.4074}",0.7032,0.7283,0.7768,0.7389,0.7479,0.3826,0.4074
24015642-70e1-4a27-9bfc-ca8679ae9152,11/01/2023 20:43,1,1,./datasets/mlr_ada_best.csv,ALL,0.91,FALSE,24015642-70e1-4a27-9bfc-ca8679ae9152: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=8713)",0.8,"{'accuracy': 0.8736, 'roc_auc': 0.9085, 'recall': 0.9071, 'precision': 0.8788, 'f1': 0.8908, 'kappa': 0.7392, 'mcc': 0.7454}",0.8736,0.9085,0.9071,0.8788,0.8908,0.7392,0.7454
f11e5c83-b9df-4b7d-8d8c-0c0bf214afff,11/01/2023 20:43,1,1,./datasets/mlr_ada_best.csv,ALL,0.95,FALSE,f11e5c83-b9df-4b7d-8d8c-0c0bf214afff: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=1924)",0.75,"{'accuracy': 0.8714, 'roc_auc': 0.9525, 'recall': 0.8944, 'precision': 0.9061, 'f1': 0.8961, 'kappa': 0.7275, 'mcc': 0.7357}",0.8714,0.9525,0.8944,0.9061,0.8961,0.7275,0.7357
8719af80-8874-40cd-a078-ddfa68180cb7,11/01/2023 20:59,1,1,./datasets/mlr.csv,ALL,0.94,TRUE,8719af80-8874-40cd-a078-ddfa68180cb7: use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=2462, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.6445, 'roc_auc': 0.6456, 'recall': 0.8792, 'precision': 0.663, 'f1': 0.7476, 'kappa': 0.1896, 'mcc': 0.1858}",0.6445,0.6456,0.8792,0.663,0.7476,0.1896,0.1858
664f50da-2361-43c7-95c3-f2777ff24fb1,11/01/2023 21:08,1,1,./datasets/10_NIH_GER_HIGH_DUPLICATES_0.95_REMOVED_CORR_PEARSON_0.8_MLR.csv,ALL,0.85,TRUE,664f50da-2361-43c7-95c3-f2777ff24fb1: use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=7789, verbose=0, warm_start=False)",0.6,"{'accuracy': 0.6782, 'roc_auc': 0.7182, 'recall': 0.8232, 'precision': 0.6924, 'f1': 0.7503, 'kappa': 0.3008, 'mcc': 0.3212}",0.6782,0.7182,0.8232,0.6924,0.7503,0.3008,0.3212
8ee1f1ae-d999-40e1-805d-aee65d81eea4,11/01/2023 21:09,1,1,./datasets/mlr_ada_best.csv,ALL,0.8,FALSE,8ee1f1ae-d999-40e1-805d-aee65d81eea4: use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=5706, verbose=0, warm_start=False)",0.82,"{'accuracy': 0.8803, 'roc_auc': 0.9204, 'recall': 0.9714, 'precision': 0.866, 'f1': 0.9102, 'kappa': 0.736, 'mcc': 0.7651}",0.8803,0.9204,0.9714,0.866,0.9102,0.736,0.7651
84e83c84-36d6-4e72-abe8-58a673ef958e,11/01/2023 21:29,1,1,./datasets/mlr.csv,ALL,0.85,TRUE,84e83c84-36d6-4e72-abe8-58a673ef958e: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.8,"{'accuracy': 0.6083, 'roc_auc': 0.6058, 'recall': 0.7857, 'precision': 0.6392, 'f1': 0.6992, 'kappa': 0.1452, 'mcc': 0.1426}",0.6083,0.6058,0.7857,0.6392,0.6992,0.1452,0.1426
618ccf7a-fc26-4f15-b046-bc2ef8a391c9,11/01/2023 21:39,1,1,./datasets/mlr.csv,ALL,0.91,FALSE,618ccf7a-fc26-4f15-b046-bc2ef8a391c9: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6023, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.6,"{'accuracy': 0.7176, 'roc_auc': 0.7724, 'recall': 0.7917, 'precision': 0.7646, 'f1': 0.7729, 'kappa': 0.3982, 'mcc': 0.4077}",0.7176,0.7724,0.7917,0.7646,0.7729,0.3982,0.4077
40511f0e-c2fe-471f-947a-7aa5c1bf193a,11/01/2023 21:45,1,1,./datasets/10_NIH_GER_HIGH_DUPLICATES_0.95_REMOVED_CORR_PEARSON_0.8_MLR.csv,ALL,0.85,FALSE,40511f0e-c2fe-471f-947a-7aa5c1bf193a: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=2029, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.52,"{'accuracy': 0.6904, 'roc_auc': 0.7127, 'recall': 0.7929, 'precision': 0.7252, 'f1': 0.746, 'kappa': 0.3382, 'mcc': 0.3628}",0.6904,0.7127,0.7929,0.7252,0.746,0.3382,0.3628
bfa150a4-bb39-44fb-a282-679b2c91a4f3,11/01/2023 21:56,1,1,./datasets/mlr.csv,ALL,0.94,FALSE,bfa150a4-bb39-44fb-a282-679b2c91a4f3 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.8,"{'accuracy': 0.6593, 'roc_auc': 0.6886, 'recall': 0.7903, 'precision': 0.7056, 'f1': 0.7334, 'kappa': 0.2592, 'mcc': 0.2696}",0.6593,0.6886,0.7903,0.7056,0.7334,0.2592,0.2696
eccad474-a6fd-4277-a1b7-326b5b111c53,23/01/2023 19:45,1,1,./datasets/mlr_ada_best.csv,ALL,0.9,TRUE,eccad474-a6fd-4277-a1b7-326b5b111c53 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=101)",0.94,"{'accuracy': 0.8637, 'roc_auc': 0.9504, 'recall': 0.8929, 'precision': 0.8853, 'f1': 0.8798, 'kappa': 0.7193, 'mcc': 0.7394}",0.8637,0.9504,0.8929,0.8853,0.8798,0.7193,0.7394
