run_id,run_date,project_id,data_scientist_id,mlr_dataset,feature_set,split,tuned,setup,best,holdout_acc,metrics_dict,accuracy,roc_auc,recall,precision,f1,kappa,mcc
bc19df6a-cbac-4878-94d9-ce9bfe83f852,29/01/2023 20:47,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.91,TRUE,bc19df6a-cbac-4878-94d9-ce9bfe83f852 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=1786)",0.73,"{'accuracy': 0.911, 'roc_auc': 0.96, 'recall': 0.9125, 'precision': 0.9403, 'f1': 0.921, 'kappa': 0.8193, 'mcc': 0.8287}",0.911,0.96,0.9125,0.9403,0.921,0.8193,0.8287
fd28eee1-07d8-43ff-83b3-93b51ed8136f,29/01/2023 20:48,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.92,TRUE,fd28eee1-07d8-43ff-83b3-93b51ed8136f 101 - use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=4915, verbose=0, warm_start=False)",0.69,"{'accuracy': 0.683, 'roc_auc': 0.6975, 'recall': 0.825, 'precision': 0.7045, 'f1': 0.7562, 'kappa': 0.309, 'mcc': 0.3228}",0.683,0.6975,0.825,0.7045,0.7562,0.309,0.3228
05383b95-229b-4af4-ba10-fc3a0ac43f49,29/01/2023 20:53,1,1,./datasets/mlr.csv,ALL,0.9,TRUE,05383b95-229b-4af4-ba10-fc3a0ac43f49 101 - use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=8228, verbose=0, warm_start=False)",0.69,"{'accuracy': 0.6555, 'roc_auc': 0.6221, 'recall': 0.85, 'precision': 0.6698, 'f1': 0.7471, 'kappa': 0.2295, 'mcc': 0.2503}",0.6555,0.6221,0.85,0.6698,0.7471,0.2295,0.2503
8bbfdd32-e7e6-42c2-a15d-ad7b5af8c90c,29/01/2023 20:53,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.85,FALSE,8bbfdd32-e7e6-42c2-a15d-ad7b5af8c90c 101 - use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=6406, verbose=0, warm_start=False)",0.8,"{'accuracy': 0.8231, 'roc_auc': 0.8675, 'recall': 0.9429, 'precision': 0.8024, 'f1': 0.8645, 'kappa': 0.6104, 'mcc': 0.6412}",0.8231,0.8675,0.9429,0.8024,0.8645,0.6104,0.6412
4e265f9b-6fbd-43fe-9047-d1afdaf10a9f,29/01/2023 20:54,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.92,TRUE,4e265f9b-6fbd-43fe-9047-d1afdaf10a9f 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=3856, verbose=0, warm_start=False)",0.69,"{'accuracy': 0.7412, 'roc_auc': 0.7631, 'recall': 0.9, 'precision': 0.7315, 'f1': 0.8049, 'kappa': 0.4312, 'mcc': 0.4608}",0.7412,0.7631,0.9,0.7315,0.8049,0.4312,0.4608
890dc434-37a9-426f-95a8-46858ee42ce8,30/01/2023 04:11,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.9,FALSE,890dc434-37a9-426f-95a8-46858ee42ce8 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=4784)",0.81,"{'accuracy': 0.9022, 'roc_auc': 0.9589, 'recall': 0.9625, 'precision': 0.8881, 'f1': 0.9226, 'kappa': 0.7889, 'mcc': 0.799}",0.9022,0.9589,0.9625,0.8881,0.9226,0.7889,0.799
4310ae92-b8cf-4190-bfa1-b8de8c9e8610,30/01/2023 04:12,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,TRUE,4310ae92-b8cf-4190-bfa1-b8de8c9e8610 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=8472, verbose=0, warm_start=False)",0.81,"{'accuracy': 0.6923, 'roc_auc': 0.7521, 'recall': 0.8321, 'precision': 0.6967, 'f1': 0.7548, 'kappa': 0.3508, 'mcc': 0.3716}",0.6923,0.7521,0.8321,0.6967,0.7548,0.3508,0.3716
d7fb6d25-65ae-4bc5-8b4d-3d1272049163,30/01/2023 04:16,1,1,./datasets/mlr.csv,ALL,0.95,FALSE,d7fb6d25-65ae-4bc5-8b4d-3d1272049163 101 - use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=8645, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.88,"{'accuracy': 0.6786, 'roc_auc': 0.7539, 'recall': 0.775, 'precision': 0.7115, 'f1': 0.7288, 'kappa': 0.3295, 'mcc': 0.3554}",0.6786,0.7539,0.775,0.7115,0.7288,0.3295,0.3554
f958336c-3d72-4a9f-8dc1-105fcf461d12,30/01/2023 04:16,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.93,FALSE,f958336c-3d72-4a9f-8dc1-105fcf461d12 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=7962)",0.82,"{'accuracy': 0.8269, 'roc_auc': 0.9317, 'recall': 0.9, 'precision': 0.8343, 'f1': 0.8597, 'kappa': 0.6349, 'mcc': 0.6563}",0.8269,0.9317,0.9,0.8343,0.8597,0.6349,0.6563
b15a2594-82dc-4056-8d43-13a2bbfa68c8,30/01/2023 04:17,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.94,TRUE,b15a2594-82dc-4056-8d43-13a2bbfa68c8 101 - use train_size=0.9 for train/validate,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=5961, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.6,"{'accuracy': 0.7747, 'roc_auc': 0.8147, 'recall': 0.8653, 'precision': 0.7887, 'f1': 0.8202, 'kappa': 0.5153, 'mcc': 0.5368}",0.7747,0.8147,0.8653,0.7887,0.8202,0.5153,0.5368
6c3779f2-4eed-4a8f-b779-291de61f6710,30/01/2023 04:28,1,1,./datasets/mlr.csv,ALL,0.85,TRUE,6c3779f2-4eed-4a8f-b779-291de61f6710 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=4142)",0.64,"{'accuracy': 0.6199, 'roc_auc': 0.6268, 'recall': 0.7357, 'precision': 0.6625, 'f1': 0.6917, 'kappa': 0.1828, 'mcc': 0.1861}",0.6199,0.6268,0.7357,0.6625,0.6917,0.1828,0.1861
e6d75d33-3ff1-417c-98f8-f7ad5e4dc775,30/01/2023 04:29,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.92,TRUE,e6d75d33-3ff1-417c-98f8-f7ad5e4dc775 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=963)",1,"{'accuracy': 0.8588, 'roc_auc': 0.9032, 'recall': 0.9089, 'precision': 0.8586, 'f1': 0.8796, 'kappa': 0.7075, 'mcc': 0.7198}",0.8588,0.9032,0.9089,0.8586,0.8796,0.7075,0.7198
28026ed3-b533-4ad7-b649-f616139cf821,30/01/2023 04:29,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,FALSE,28026ed3-b533-4ad7-b649-f616139cf821 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=5754)",0.69,"{'accuracy': 0.7225, 'roc_auc': 0.7504, 'recall': 0.8054, 'precision': 0.7428, 'f1': 0.7664, 'kappa': 0.4156, 'mcc': 0.4352}",0.7225,0.7504,0.8054,0.7428,0.7664,0.4156,0.4352
8018eddd-7f40-4a33-9dcd-3dcfa928a87b,30/01/2023 04:42,1,1,./datasets/mlr.csv,ALL,0.85,TRUE,8018eddd-7f40-4a33-9dcd-3dcfa928a87b 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=5841)",0.72,"{'accuracy': 0.6801, 'roc_auc': 0.6721, 'recall': 0.8321, 'precision': 0.7006, 'f1': 0.7569, 'kappa': 0.2971, 'mcc': 0.3199}",0.6801,0.6721,0.8321,0.7006,0.7569,0.2971,0.3199
a1301414-cb77-4fde-8a84-128149707265,30/01/2023 04:44,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.85,FALSE,a1301414-cb77-4fde-8a84-128149707265 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=343)",0.84,"{'accuracy': 0.8417, 'roc_auc': 0.9513, 'recall': 0.8929, 'precision': 0.8445, 'f1': 0.8624, 'kappa': 0.6722, 'mcc': 0.6872}",0.8417,0.9513,0.8929,0.8445,0.8624,0.6722,0.6872
f2233558-8c86-4675-adf0-56c3b55139e9,30/01/2023 04:44,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,TRUE,f2233558-8c86-4675-adf0-56c3b55139e9 101 - use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=1505, verbose=0, warm_start=False)",0.81,"{'accuracy': 0.7, 'roc_auc': 0.7329, 'recall': 0.8375, 'precision': 0.728, 'f1': 0.7712, 'kappa': 0.3354, 'mcc': 0.3444}",0.7,0.7329,0.8375,0.728,0.7712,0.3354,0.3444
e141fbeb-23b1-4f8a-8723-a7bb84746503,30/01/2023 04:56,1,1,./datasets/mlr.csv,ALL,0.95,TRUE,e141fbeb-23b1-4f8a-8723-a7bb84746503 101 - use train_size=0.9 for train/validate,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=2602, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.75,"{'accuracy': 0.6571, 'roc_auc': 0.6631, 'recall': 0.7778, 'precision': 0.6975, 'f1': 0.7287, 'kappa': 0.2697, 'mcc': 0.2653}",0.6571,0.6631,0.7778,0.6975,0.7287,0.2697,0.2653
76a606ea-50d2-422c-9e92-1baec255b55f,30/01/2023 04:56,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.92,TRUE,76a606ea-50d2-422c-9e92-1baec255b55f 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=914)",0.85,"{'accuracy': 0.8676, 'roc_auc': 0.9208, 'recall': 0.9375, 'precision': 0.8564, 'f1': 0.8925, 'kappa': 0.7212, 'mcc': 0.7336}",0.8676,0.9208,0.9375,0.8564,0.8925,0.7212,0.7336
6855e04e-31ea-44ae-b91e-5a19e08937a5,30/01/2023 04:57,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.94,TRUE,6855e04e-31ea-44ae-b91e-5a19e08937a5 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=None, booster='gbtree', callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=-1, num_parallel_tree=None,
              objective='binary:logistic', predictor=None, ...)",0.7,"{'accuracy': 0.7044, 'roc_auc': 0.7267, 'recall': 0.8153, 'precision': 0.7286, 'f1': 0.7628, 'kappa': 0.3613, 'mcc': 0.3785}",0.7044,0.7267,0.8153,0.7286,0.7628,0.3613,0.3785
2279a89d-8c3c-47c3-b20c-a7ab5f6bca26,30/01/2023 05:10,1,1,./datasets/mlr.csv,ALL,0.94,TRUE,2279a89d-8c3c-47c3-b20c-a7ab5f6bca26 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=None, booster='gbtree', callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=-1, num_parallel_tree=None,
              objective='binary:logistic', predictor=None, ...)",0.7,"{'accuracy': 0.7181, 'roc_auc': 0.7639, 'recall': 0.8292, 'precision': 0.733, 'f1': 0.7742, 'kappa': 0.3931, 'mcc': 0.4161}",0.7181,0.7639,0.8292,0.733,0.7742,0.3931,0.4161
a53284bc-e647-4d44-a303-cb0546a84b06,30/01/2023 05:10,1,1,./datasets/RED_ADA_RANKED_101.csv,ALL,0.95,TRUE,a53284bc-e647-4d44-a303-cb0546a84b06 101 - use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=1.0,
                   n_estimators=50, random_state=2862)",0.62,"{'accuracy': 0.8929, 'roc_auc': 0.9476, 'recall': 0.9278, 'precision': 0.9017, 'f1': 0.9108, 'kappa': 0.7771, 'mcc': 0.7885}",0.8929,0.9476,0.9278,0.9017,0.9108,0.7771,0.7885
05e28b82-6bf9-4a42-82cb-c47c60e040b7,30/01/2023 05:11,1,1,./datasets/RED_RAN_RANKED_101.csv,ALL,0.9,TRUE,05e28b82-6bf9-4a42-82cb-c47c60e040b7 101 - use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=8846, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.7423, 'roc_auc': 0.7875, 'recall': 0.8875, 'precision': 0.7506, 'f1': 0.806, 'kappa': 0.424, 'mcc': 0.4663}",0.7423,0.7875,0.8875,0.7506,0.806,0.424,0.4663
cd2e7db3-65e7-429a-86fe-931a7469fd09,30/01/2023 05:16,1,1,./datasets/mlr.csv,ALL,0.85,FALSE,cd2e7db3-65e7-429a-86fe-931a7469fd09 101 - use train_size=0.9 for train/validate,"XGBClassifier(base_score=None, booster='gbtree', callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=-1, num_parallel_tree=None,
              objective='binary:logistic', predictor=None, ...)",0.64,"{'accuracy': 0.7212, 'roc_auc': 0.7038, 'recall': 0.8554, 'precision': 0.7324, 'f1': 0.7848, 'kappa': 0.395, 'mcc': 0.4118}",0.7212,0.7038,0.8554,0.7324,0.7848,0.395,0.4118
